poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
f42bb8ae-bec2-4343-90c6-38cbb2742ff8,osm:way/14609483,Burro Alley,-105.94087956660515,35.687981972494725,civic,50,72.5,0.9,0.75,,Civic space that helps explain the structure of public life.,"A pedestrian alley within Santa Fe's mapped historic district fabric, useful for reading how small passages and pedestrian shortcuts structure downtown movement.",A pedestrian alley within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record maps it as a pedestrian passage. It is most useful for reading how small passages and pedestrian shortcuts structure downtown movement.,civic_space_plaza,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
61ff0c76-0a22-4e10-bcca-5c25b6c79145,osm:way/788874416,East High Tank,-105.90068430454679,35.65053060547906,civic,50,72.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace on Ponderosa Ridge in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace on Ponderosa Ridge in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,Ponderosa Ridge,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
64c64262-6546-4c83-bc9d-172da9d3794e,osm:node/357618429,KTRC-AM (Santa Fe),-105.9673813,35.685024,civic,50,72.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A tower landmark in Santa Fe, useful for reading vantage, circulation, and symbolic marking in the built landscape.","A tower landmark in Santa Fe. The source record identifies a tower used as a communication. It is most useful for reading vantage, circulation, and symbolic marking in the built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",infrastructure_landmark,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|civic_sensitivity,,
a18f0fe0-c3f9-4f32-a6f9-1e98d546f121,osm:way/14607595,Lincoln Avenue,-105.9389823937006,35.68748334834657,civic,50,72.5,0.9,0.75,,Civic space that helps explain the structure of public life.,"A plaza and civic core within Santa Fe's mapped historic district fabric, useful for reading how small passages and pedestrian shortcuts structure downtown movement.",A plaza and civic core within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record maps it as a pedestrian passage. It is most useful for reading how small passages and pedestrian shortcuts structure downtown movement.,civic_space_plaza,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
523827e2-ff77-4294-970f-753c8b2dfc07,osm:way/346118794,Nichols Dam,-105.8806389229545,35.69047634906568,civic,50,72.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A water infrastructure trace along a water-shaped civic corridor in Santa Fe, useful for reading how water management shaped movement, settlement, and civic space.","A water infrastructure trace along a water-shaped civic corridor in Santa Fe. It is most useful for reading how water management shaped movement, settlement, and civic space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",infrastructure_landmark,low,theme:water|wikidata_id,,,,water,database,osm_overpass|wikidata_id,low,generated_draft,deterministic_draft,unreviewed,theme:water|wikidata_id,low_confidence|low_evidence|civic_sensitivity,,
a6f23c66-2fcb-48c0-affd-c4407959baea,osm:node/13427348144,Tano Fire Camera,-105.9607278,35.7222511,civic,50,72.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
e3b9c9f6-d9f1-4261-a591-c44253cf800e,osm:way/104470409,West Palace Avenue,-105.93838207615003,35.68772241726387,civic,50,72.5,0.9,0.75,,Civic space that helps explain the structure of public life.,"A plaza and civic core within Santa Fe's mapped historic district fabric, useful for reading how small passages and pedestrian shortcuts structure downtown movement.",A plaza and civic core within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record maps it as a pedestrian passage. It is most useful for reading how small passages and pedestrian shortcuts structure downtown movement.,civic_space_plaza,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
2697fdc7-4660-4778-88e6-a5293e4ae6e5,osm:node/6656620391,Armory for the Arts,-105.9368798,35.673419,culture,50,72.5,0.75,0.6,,Cultural venue that signals local performance and public life.,"A performance venue on Old Pecos Trail within Santa Fe's mapped historic district fabric, useful for reading performance, film culture, and public life at street level.","A performance venue on Old Pecos Trail within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level.",performance_cultural_venue,medium,historic_district,1050 Old Pecos Trail,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,culture_sensitivity,,
bcfddeae-09e6-406b-aaae-ffa2cb803e6f,osm:way/729362250,First Presbyterian Church,-105.94047432829757,35.69007448602403,culture,50,72.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Grant Avenue within Santa Fe's mapped historic district fabric, useful for reading religious presence in the local built landscape.",A place of worship on Grant Avenue within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading religious presence in the local built landscape.,ritual_religious_site,low,historic_district,208 Grant Avenue,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district,low_confidence|low_evidence|culture_sensitivity,,
ded6d90a-1011-4e1f-9571-8c16a3d34740,osm:way/474078650,NDI New Mexico,-105.96358903171539,35.68355864743111,culture,50,72.5,0.75,0.6,,Cultural venue that signals local performance and public life.,"A performance venue on Alto Street in Santa Fe, useful for reading performance, film culture, and public life at street level.","A performance venue on Alto Street in Santa Fe. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level.",performance_cultural_venue,low,source_specific_text,Alto Street,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
2acd8bd6-d81f-43b8-8ef6-89b9f0c66448,osm:way/485751047,Sagebrush Community Church,-105.99980261083124,35.63677100666904,culture,50,72.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Vereda Baja in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Vereda Baja in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,3405 Vereda Baja,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
f0ab255f-e31d-4d9f-a192-274b3a1893f6,osm:way/259492990,St. Bede's,-105.95540544846195,35.66172302290489,culture,50,72.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on West San Mateo Road in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on West San Mateo Road in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,550 West San Mateo Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
01d12f38-faa1-436c-b143-f7e378a9aabd,osm:way/478163588,United Church of Santa Fe,-105.94286843937958,35.6550601981417,culture,50,72.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A church or chapel on Arroyo Chamiso in Santa Fe, useful for reading religious presence in the local built landscape.",A church or chapel on Arroyo Chamiso in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,1804 Arroyo Chamiso,,United Church,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,osm:way/946169067,name+proximity
